STAT_VAR,STAT_PRES,SEX,AGE,CCYY,H,OBS_VALUE,SD_VALUE
POP,Raw_K_1dp_per_n,M,10-14,2011,1,170.9,
POP,Raw_K_1dp_per_n,M,10-14,2011,2,160.5,
POP,Raw_K_1dp_per_n,M,10-14,2012,1,158.3,
POP,Raw_K_1dp_per_n,M,10-14,2012,2,149.2,
POP,Raw_K_1dp_per_n,M,10-14,2013,1,149.2,
POP,Raw_K_1dp_per_n,M,10-14,2013,2,142.9,
POP,Raw_K_1dp_per_n,M,10-14,2014,1,141.5,
POP,Raw_K_1dp_per_n,M,10-14,2014,2,138.6,
POP,Raw_K_1dp_per_n,M,10-14,2015,1,136.0,
POP,Raw_K_1dp_per_n,M,10-14,2015,2,131.5,
POP,Raw_K_1dp_per_n,M,10-14,2016,1,132.3,
POP,Raw_K_1dp_per_n,M,10-14,2016,2,136.7,
POP,Raw_K_1dp_per_n,M,10-14,2017,1,134.9,
POP,Raw_K_1dp_per_n,M,10-14,2017,2,141.6,
POP,Raw_K_1dp_per_n,M,10-14,2018,1,141.3,
POP,Raw_K_1dp_per_n,M,10-14,2018,2,145.5,
POP,Raw_K_1dp_per_n,M,10-14,2019,1,145.6,
POP,Raw_K_1dp_per_n,M,10-14,2019,2,147.8,
POP,Raw_K_1dp_per_n,M,10-14,2020,1,147.2,
POP,Raw_K_1dp_per_n,M,10-14,2020,2,150.2,
POP,Raw_K_1dp_per_n,M,10-14,2021,1,149.7,
POP,Raw_K_1dp_per_n,M,10-14,2021,2,150.0,
POP,Raw_K_1dp_per_n,M,10-14,2022,1,150.5,
POP,Raw_K_1dp_per_n,M,10-14,2022,2,157.1,
POP,Raw_K_1dp_per_n,M,10-14,2023,1,161.7,
POP,Raw_K_1dp_per_n,M,10-14,2023,2,155.6,
POP,Raw_K_1dp_per_n,M,10-14,2024,1,158.5,102
POP,Prop_1dp_%_n,M,10-14,1961,1,5.1,
POP,Prop_1dp_%_n,M,10-14,1962,1,5.4,
POP,Prop_1dp_%_n,M,10-14,1963,1,5.6,
POP,Prop_1dp_%_n,M,10-14,1964,1,5.8,
POP,Prop_1dp_%_n,M,10-14,1965,1,5.9,
POP,Prop_1dp_%_n,M,10-14,1966,1,6.2,
POP,Prop_1dp_%_n,M,10-14,1967,1,6.3,
POP,Prop_1dp_%_n,M,10-14,1968,1,6.5,
POP,Prop_1dp_%_n,M,10-14,1969,1,6.6,
POP,Prop_1dp_%_n,M,10-14,1970,1,6.7,
POP,Prop_1dp_%_n,M,10-14,1971,1,6.7,
POP,Prop_1dp_%_n,M,10-14,1972,1,6.7,
POP,Prop_1dp_%_n,M,10-14,1973,1,6.7,
POP,Prop_1dp_%_n,M,10-14,1974,1,6.6,
POP,Prop_1dp_%_n,M,10-14,1975,1,6.4,
POP,Prop_1dp_%_n,M,10-14,1976,1,6.2,
POP,Prop_1dp_%_n,M,10-14,1977,1,5.8,
POP,Prop_1dp_%_n,M,10-14,1978,1,5.5,
POP,Prop_1dp_%_n,M,10-14,1979,1,5.0,
POP,Prop_1dp_%_n,M,10-14,1980,1,4.7,
POP,Prop_1dp_%_n,M,10-14,1981,1,4.4,
POP,Prop_1dp_%_n,M,10-14,1982,1,4.3,
POP,Prop_1dp_%_n,M,10-14,1983,1,4.3,
POP,Prop_1dp_%_n,M,10-14,1984,1,4.2,
POP,Prop_1dp_%_n,M,10-14,1985,1,4.2,
POP,Prop_1dp_%_n,M,10-14,1986,1,4.1,
POP,Prop_1dp_%_n,M,10-14,1987,1,4.1,
POP,Prop_1dp_%_n,M,10-14,1988,1,4.0,
POP,Prop_1dp_%_n,M,10-14,1989,1,3.9,
POP,Prop_1dp_%_n,M,10-14,1990,1,3.9,
POP,Prop_1dp_%_n,M,10-14,1991,1,3.8,
POP,Prop_1dp_%_n,M,10-14,1992,1,3.8,
POP,Prop_1dp_%_n,M,10-14,1993,1,3.7,
POP,Prop_1dp_%_n,M,10-14,1994,1,3.7,
POP,Prop_1dp_%_n,M,10-14,1995,1,3.6,
POP,Prop_1dp_%_n,M,10-14,1996,1,3.5,
POP,Prop_1dp_%_n,M,10-14,1996,2,3.4,
POP,Prop_1dp_%_n,M,10-14,1997,1,3.4,
POP,Prop_1dp_%_n,M,10-14,1997,2,3.3,
POP,Prop_1dp_%_n,M,10-14,1998,1,3.3,
POP,Prop_1dp_%_n,M,10-14,1998,2,3.4,
POP,Prop_1dp_%_n,M,10-14,1999,1,3.3,
POP,Prop_1dp_%_n,M,10-14,1999,2,3.3,
POP,Prop_1dp_%_n,M,10-14,2000,1,3.3,
POP,Prop_1dp_%_n,M,10-14,2000,2,3.3,
POP,Prop_1dp_%_n,M,10-14,2001,1,3.3,
POP,Prop_1dp_%_n,M,10-14,2001,2,3.3,
POP,Prop_1dp_%_n,M,10-14,2002,1,3.3,
POP,Prop_1dp_%_n,M,10-14,2002,2,3.3,
POP,Prop_1dp_%_n,M,10-14,2003,1,3.3,
POP,Prop_1dp_%_n,M,10-14,2003,2,3.2,
POP,Prop_1dp_%_n,M,10-14,2004,1,3.2,
POP,Prop_1dp_%_n,M,10-14,2004,2,3.2,
POP,Prop_1dp_%_n,M,10-14,2005,1,3.1,
POP,Prop_1dp_%_n,M,10-14,2005,2,3.1,
POP,Prop_1dp_%_n,M,10-14,2006,1,3.1,
POP,Prop_1dp_%_n,M,10-14,2006,2,3.1,
POP,Prop_1dp_%_n,M,10-14,2007,1,3.0,
POP,Prop_1dp_%_n,M,10-14,2007,2,3.0,
POP,Prop_1dp_%_n,M,10-14,2008,1,2.9,
POP,Prop_1dp_%_n,M,10-14,2008,2,2.9,
POP,Prop_1dp_%_n,M,10-14,2009,1,2.8,
POP,Prop_1dp_%_n,M,10-14,2009,2,2.7,
POP,Prop_1dp_%_n,M,10-14,2010,1,2.6,
POP,Prop_1dp_%_n,M,10-14,2010,2,2.5,
POP,Prop_1dp_%_n,M,10-14,2011,1,2.4,
POP,Prop_1dp_%_n,M,10-14,2011,2,2.3,
POP,Prop_1dp_%_n,M,10-14,2012,1,2.2,
POP,Prop_1dp_%_n,M,10-14,2012,2,2.1,
POP,Prop_1dp_%_n,M,10-14,2013,1,2.1,
POP,Prop_1dp_%_n,M,10-14,2013,2,2.0,
POP,Prop_1dp_%_n,M,10-14,2014,1,2.0,
POP,Prop_1dp_%_n,M,10-14,2014,2,1.9,
POP,Prop_1dp_%_n,M,10-14,2015,1,1.9,
POP,Prop_1dp_%_n,M,10-14,2015,2,1.8,
POP,Prop_1dp_%_n,M,10-14,2016,1,1.8,
POP,Prop_1dp_%_n,M,10-14,2016,2,1.9,
POP,Prop_1dp_%_n,M,10-14,2017,1,1.8,
POP,Prop_1dp_%_n,M,10-14,2017,2,1.9,
POP,Prop_1dp_%_n,M,10-14,2018,1,1.9,
POP,Prop_1dp_%_n,M,10-14,2018,2,1.9,
POP,Prop_1dp_%_n,M,10-14,2019,1,1.9,
POP,Prop_1dp_%_n,M,10-14,2019,2,2.0,
POP,Prop_1dp_%_n,M,10-14,2020,1,2.0,
POP,Prop_1dp_%_n,M,10-14,2020,2,2.0,
POP,Prop_1dp_%_n,M,10-14,2021,1,2.0,
POP,Prop_1dp_%_n,M,10-14,2021,2,2.0,
POP,Prop_1dp_%_n,M,10-14,2022,1,2.0,
POP,Prop_1dp_%_n,M,10-14,2022,2,2.1,
POP,Prop_1dp_%_n,M,10-14,2023,1,2.1,
POP,Prop_1dp_%_n,M,10-14,2023,2,2.1,
POP,Prop_1dp_%_n,M,10-14,2024,1,2.1,102
POP,Raw_K_1dp_per_n,M,15-19,1961,1,96.0,
POP,Raw_K_1dp_per_n,M,15-19,1962,1,110.8,
POP,Raw_K_1dp_per_n,M,15-19,1963,1,124.3,
POP,Raw_K_1dp_per_n,M,15-19,1964,1,137.4,
POP,Raw_K_1dp_per_n,M,15-19,1965,1,152.4,
POP,Raw_K_1dp_per_n,M,15-19,1966,1,165.0,
POP,Raw_K_1dp_per_n,M,15-19,1967,1,179.9,
POP,Raw_K_1dp_per_n,M,15-19,1968,1,193.1,
POP,Raw_K_1dp_per_n,M,15-19,1969,1,203.7,
POP,Raw_K_1dp_per_n,M,15-19,1970,1,215.5,
POP,Raw_K_1dp_per_n,M,15-19,1971,1,227.3,
POP,Raw_K_1dp_per_n,M,15-19,1972,1,237.9,
POP,Raw_K_1dp_per_n,M,15-19,1973,1,249.4,
POP,Raw_K_1dp_per_n,M,15-19,1974,1,260.5,
POP,Raw_K_1dp_per_n,M,15-19,1975,1,270.0,
POP,Raw_K_1dp_per_n,M,15-19,1976,1,277.8,
POP,Raw_K_1dp_per_n,M,15-19,1977,1,284.8,
POP,Raw_K_1dp_per_n,M,15-19,1978,1,289.6,
POP,Raw_K_1dp_per_n,M,15-19,1979,1,302.3,
POP,Raw_K_1dp_per_n,M,15-19,1980,1,301.5,
POP,Raw_K_1dp_per_n,M,15-19,1981,1,295.7,
POP,Raw_K_1dp_per_n,M,15-19,1982,1,280.4,
POP,Raw_K_1dp_per_n,M,15-19,1983,1,267.2,
POP,Raw_K_1dp_per_n,M,15-19,1984,1,254.5,
POP,Raw_K_1dp_per_n,M,15-19,1985,1,244.6,
POP,Raw_K_1dp_per_n,M,15-19,1986,1,237.2,
POP,Raw_K_1dp_per_n,M,15-19,1987,1,229.7,
POP,Raw_K_1dp_per_n,M,15-19,1988,1,225.9,
POP,Raw_K_1dp_per_n,M,15-19,1989,1,226.6,
POP,Raw_K_1dp_per_n,M,15-19,1990,1,226.2,
POP,Raw_K_1dp_per_n,M,15-19,1991,1,217.6,
POP,Raw_K_1dp_per_n,M,15-19,1992,1,212.7,
POP,Raw_K_1dp_per_n,M,15-19,1993,1,209.7,
POP,Raw_K_1dp_per_n,M,15-19,1994,1,215.4,
POP,Raw_K_1dp_per_n,M,15-19,1995,1,218.5,
POP,Raw_K_1dp_per_n,M,15-19,1996,1,229.3,
POP,Raw_K_1dp_per_n,M,15-19,1996,2,233.7,
POP,Raw_K_1dp_per_n,M,15-19,1997,1,233.3,
POP,Raw_K_1dp_per_n,M,15-19,1997,2,237.2,
POP,Raw_K_1dp_per_n,M,15-19,1998,1,237.3,
POP,Raw_K_1dp_per_n,M,15-19,1998,2,238.6,
POP,Raw_K_1dp_per_n,M,15-19,1999,1,237.0,
POP,Raw_K_1dp_per_n,M,15-19,1999,2,238.1,
POP,Raw_K_1dp_per_n,M,15-19,2000,1,236.4,
POP,Raw_K_1dp_per_n,M,15-19,2000,2,235.2,
POP,Raw_K_1dp_per_n,M,15-19,2001,1,229.3,
POP,Raw_K_1dp_per_n,M,15-19,2001,2,226.9,
POP,Raw_K_1dp_per_n,M,15-19,2002,1,224.8,
POP,Raw_K_1dp_per_n,M,15-19,2002,2,222.0,
POP,Raw_K_1dp_per_n,M,15-19,2003,1,219.7,
POP,Raw_K_1dp_per_n,M,15-19,2003,2,221.3,
POP,Raw_K_1dp_per_n,M,15-19,2004,1,221.4,
POP,Raw_K_1dp_per_n,M,15-19,2004,2,220.4,
POP,Raw_K_1dp_per_n,M,15-19,2005,1,220.2,
POP,Raw_K_1dp_per_n,M,15-19,2005,2,222.5,
POP,Raw_K_1dp_per_n,M,15-19,2006,1,222.3,
POP,Raw_K_1dp_per_n,M,15-19,2006,2,224.9,
POP,Raw_K_1dp_per_n,M,15-19,2007,1,226.1,
POP,Raw_K_1dp_per_n,M,15-19,2007,2,227.5,
POP,Raw_K_1dp_per_n,M,15-19,2008,1,226.8,
POP,Raw_K_1dp_per_n,M,15-19,2008,2,222.9,
POP,Raw_K_1dp_per_n,M,15-19,2009,1,221.8,
POP,Raw_K_1dp_per_n,M,15-19,2009,2,221.5,
POP,Raw_K_1dp_per_n,M,15-19,2010,1,220.3,
POP,Raw_K_1dp_per_n,M,15-19,2010,2,218.8,
POP,Raw_K_1dp_per_n,M,15-19,2011,1,217.3,
POP,Raw_K_1dp_per_n,M,15-19,2011,2,216.9,
POP,Raw_K_1dp_per_n,M,15-19,2012,1,215.3,
POP,Raw_K_1dp_per_n,M,15-19,2012,2,213.0,
POP,Raw_K_1dp_per_n,M,15-19,2013,1,208.7,
POP,Raw_K_1dp_per_n,M,15-19,2013,2,205.3,
POP,Raw_K_1dp_per_n,M,15-19,2014,1,198.5,
POP,Raw_K_1dp_per_n,M,15-19,2014,2,192.2,
POP,Raw_K_1dp_per_n,M,15-19,2015,1,186.6,
POP,Raw_K_1dp_per_n,M,15-19,2015,2,180.2,
POP,Raw_K_1dp_per_n,M,15-19,2016,1,176.5,
POP,Raw_K_1dp_per_n,M,15-19,2016,2,165.9,
POP,Raw_K_1dp_per_n,M,15-19,2017,1,161.4,
POP,Raw_K_1dp_per_n,M,15-19,2017,2,152.1,
POP,Raw_K_1dp_per_n,M,15-19,2018,1,151.8,
POP,Raw_K_1dp_per_n,M,15-19,2018,2,145.7,
POP,Raw_K_1dp_per_n,M,15-19,2019,1,143.6,
POP,Raw_K_1dp_per_n,M,15-19,2019,2,142.8,
POP,Raw_K_1dp_per_n,M,15-19,2020,1,137.5,
POP,Raw_K_1dp_per_n,M,15-19,2020,2,133.9,
POP,Raw_K_1dp_per_n,M,15-19,2021,1,134.9,
POP,Raw_K_1dp_per_n,M,15-19,2021,2,140.9,
POP,Raw_K_1dp_per_n,M,15-19,2022,1,137.3,
POP,Raw_K_1dp_per_n,M,15-19,2022,2,147.3,
POP,Raw_K_1dp_per_n,M,15-19,2023,1,150.0,
POP,Raw_K_1dp_per_n,M,15-19,2023,2,152.4,
POP,Raw_K_1dp_per_n,M,15-19,2024,1,147.3,102
POP,Prop_1dp_%_n,M,15-19,1961,1,3.0,
POP,Prop_1dp_%_n,M,15-19,1962,1,3.4,
POP,Prop_1dp_%_n,M,15-19,1963,1,3.6,
POP,Prop_1dp_%_n,M,15-19,1964,1,3.9,
POP,Prop_1dp_%_n,M,15-19,1965,1,4.2,
POP,Prop_1dp_%_n,M,15-19,1966,1,4.5,
POP,Prop_1dp_%_n,M,15-19,1967,1,4.8,
POP,Prop_1dp_%_n,M,15-19,1968,1,5.1,
POP,Prop_1dp_%_n,M,15-19,1969,1,5.3,
POP,Prop_1dp_%_n,M,15-19,1970,1,5.4,
POP,Prop_1dp_%_n,M,15-19,1971,1,5.6,
POP,Prop_1dp_%_n,M,15-19,1972,1,5.8,
POP,Prop_1dp_%_n,M,15-19,1973,1,5.9,
POP,Prop_1dp_%_n,M,15-19,1974,1,6.0,
POP,Prop_1dp_%_n,M,15-19,1975,1,6.1,
POP,Prop_1dp_%_n,M,15-19,1976,1,6.1,
POP,Prop_1dp_%_n,M,15-19,1977,1,6.2,
POP,Prop_1dp_%_n,M,15-19,1978,1,6.2,
POP,Prop_1dp_%_n,M,15-19,1979,1,6.1,
POP,Prop_1dp_%_n,M,15-19,1980,1,6.0,
POP,Prop_1dp_%_n,M,15-19,1981,1,5.7,
POP,Prop_1dp_%_n,M,15-19,1982,1,5.3,
POP,Prop_1dp_%_n,M,15-19,1983,1,5.0,
POP,Prop_1dp_%_n,M,15-19,1984,1,4.7,
POP,Prop_1dp_%_n,M,15-19,1985,1,4.5,
POP,Prop_1dp_%_n,M,15-19,1986,1,4.3,
POP,Prop_1dp_%_n,M,15-19,1987,1,4.1,
POP,Prop_1dp_%_n,M,15-19,1988,1,4.0,
POP,Prop_1dp_%_n,M,15-19,1989,1,4.0,
POP,Prop_1dp_%_n,M,15-19,1990,1,4.0,
POP,Prop_1dp_%_n,M,15-19,1991,1,3.8,
POP,Prop_1dp_%_n,M,15-19,1992,1,3.7,
POP,Prop_1dp_%_n,M,15-19,1993,1,3.6,
POP,Prop_1dp_%_n,M,15-19,1994,1,3.6,
POP,Prop_1dp_%_n,M,15-19,1995,1,3.5,
POP,Prop_1dp_%_n,M,15-19,1996,1,3.6,
POP,Prop_1dp_%_n,M,15-19,1996,2,3.6,
POP,Prop_1dp_%_n,M,15-19,1997,1,3.6,
POP,Prop_1dp_%_n,M,15-19,1997,2,3.6,
POP,Prop_1dp_%_n,M,15-19,1998,1,3.6,
POP,Prop_1dp_%_n,M,15-19,1998,2,3.6,
POP,Prop_1dp_%_n,M,15-19,1999,1,3.6,
POP,Prop_1dp_%_n,M,15-19,1999,2,3.6,
POP,Prop_1dp_%_n,M,15-19,2000,1,3.5,
POP,Prop_1dp_%_n,M,15-19,2000,2,3.5,
POP,Prop_1dp_%_n,M,15-19,2001,1,3.4,
POP,Prop_1dp_%_n,M,15-19,2001,2,3.4,
POP,Prop_1dp_%_n,M,15-19,2002,1,3.3,
POP,Prop_1dp_%_n,M,15-19,2002,2,3.3,
POP,Prop_1dp_%_n,M,15-19,2003,1,3.3,
POP,Prop_1dp_%_n,M,15-19,2003,2,3.3,
POP,Prop_1dp_%_n,M,15-19,2004,1,3.3,
POP,Prop_1dp_%_n,M,15-19,2004,2,3.2,
POP,Prop_1dp_%_n,M,15-19,2005,1,3.2,
POP,Prop_1dp_%_n,M,15-19,2005,2,3.3,
POP,Prop_1dp_%_n,M,15-19,2006,1,3.2,
POP,Prop_1dp_%_n,M,15-19,2006,2,3.3,
POP,Prop_1dp_%_n,M,15-19,2007,1,3.3,
POP,Prop_1dp_%_n,M,15-19,2007,2,3.3,
POP,Prop_1dp_%_n,M,15-19,2008,1,3.3,
POP,Prop_1dp_%_n,M,15-19,2008,2,3.2,
POP,Prop_1dp_%_n,M,15-19,2009,1,3.2,
POP,Prop_1dp_%_n,M,15-19,2009,2,3.2,
POP,Prop_1dp_%_n,M,15-19,2010,1,3.1,
POP,Prop_1dp_%_n,M,15-19,2010,2,3.1,
POP,Prop_1dp_%_n,M,15-19,2011,1,3.1,
POP,Prop_1dp_%_n,M,15-19,2011,2,3.1,
POP,Prop_1dp_%_n,M,15-19,2012,1,3.0,
POP,Prop_1dp_%_n,M,15-19,2012,2,3.0,
POP,Prop_1dp_%_n,M,15-19,2013,1,2.9,
POP,Prop_1dp_%_n,M,15-19,2013,2,2.8,
POP,Prop_1dp_%_n,M,15-19,2014,1,2.7,
POP,Prop_1dp_%_n,M,15-19,2014,2,2.6,
POP,Prop_1dp_%_n,M,15-19,2015,1,2.6,
POP,Prop_1dp_%_n,M,15-19,2015,2,2.5,
POP,Prop_1dp_%_n,M,15-19,2016,1,2.4,
POP,Prop_1dp_%_n,M,15-19,2016,2,2.2,
POP,Prop_1dp_%_n,M,15-19,2017,1,2.2,
POP,Prop_1dp_%_n,M,15-19,2017,2,2.1,
POP,Prop_1dp_%_n,M,15-19,2018,1,2.0,
POP,Prop_1dp_%_n,M,15-19,2018,2,1.9,
POP,Prop_1dp_%_n,M,15-19,2019,1,1.9,
POP,Prop_1dp_%_n,M,15-19,2019,2,1.9,
POP,Prop_1dp_%_n,M,15-19,2020,1,1.8,
POP,Prop_1dp_%_n,M,15-19,2020,2,1.8,
POP,Prop_1dp_%_n,M,15-19,2021,1,1.8,
POP,Prop_1dp_%_n,M,15-19,2021,2,1.9,
POP,Prop_1dp_%_n,M,15-19,2022,1,1.9,
POP,Prop_1dp_%_n,M,15-19,2022,2,2.0,
POP,Prop_1dp_%_n,M,15-19,2023,1,2.0,
POP,Prop_1dp_%_n,M,15-19,2023,2,2.0,
POP,Prop_1dp_%_n,M,15-19,2024,1,2.0,102
POP,Raw_K_1dp_per_n,M,20-24,1961,1,102.1,
POP,Raw_K_1dp_per_n,M,20-24,1962,1,107.6,
POP,Raw_K_1dp_per_n,M,20-24,1963,1,109.4,
POP,Raw_K_1dp_per_n,M,20-24,1964,1,106.1,
POP,Raw_K_1dp_per_n,M,20-24,1965,1,107.6,
POP,Raw_K_1dp_per_n,M,20-24,1966,1,101.0,
POP,Raw_K_1dp_per_n,M,20-24,1967,1,112.4,
POP,Raw_K_1dp_per_n,M,20-24,1968,1,124.9,
POP,Raw_K_1dp_per_n,M,20-24,1969,1,136.8,
POP,Raw_K_1dp_per_n,M,20-24,1970,1,158.1,
POP,Raw_K_1dp_per_n,M,20-24,1971,1,177.4,
POP,Raw_K_1dp_per_n,M,20-24,1972,1,190.4,
POP,Raw_K_1dp_per_n,M,20-24,1973,1,204.3,
POP,Raw_K_1dp_per_n,M,20-24,1974,1,215.0,
POP,Raw_K_1dp_per_n,M,20-24,1975,1,224.5,
POP,Raw_K_1dp_per_n,M,20-24,1976,1,233.1,
POP,Raw_K_1dp_per_n,M,20-24,1977,1,243.9,
POP,Raw_K_1dp_per_n,M,20-24,1978,1,255.0,
POP,Raw_K_1dp_per_n,M,20-24,1979,1,285.2,
POP,Raw_K_1dp_per_n,M,20-24,1980,1,305.0,
POP,Raw_K_1dp_per_n,M,20-24,1981,1,318.1,
POP,Raw_K_1dp_per_n,M,20-24,1982,1,317.1,
POP,Raw_K_1dp_per_n,M,20-24,1983,1,313.0,
POP,Raw_K_1dp_per_n,M,20-24,1984,1,304.9,
POP,Raw_K_1dp_per_n,M,20-24,1985,1,296.7,
POP,Raw_K_1dp_per_n,M,20-24,1986,1,290.0,
POP,Raw_K_1dp_per_n,M,20-24,1987,1,278.3,
POP,Raw_K_1dp_per_n,M,20-24,1988,1,262.9,
POP,Raw_K_1dp_per_n,M,20-24,1989,1,248.3,
POP,Raw_K_1dp_per_n,M,20-24,1990,1,235.0,
POP,Raw_K_1dp_per_n,M,20-24,1991,1,227.6,
POP,Raw_K_1dp_per_n,M,20-24,1992,1,220.5,
POP,Raw_K_1dp_per_n,M,20-24,1993,1,219.9,
POP,Raw_K_1dp_per_n,M,20-24,1994,1,222.8,
POP,Raw_K_1dp_per_n,M,20-24,1995,1,224.5,
POP,Raw_K_1dp_per_n,M,20-24,1996,1,236.7,
POP,Raw_K_1dp_per_n,M,20-24,1996,2,236.9,
POP,Raw_K_1dp_per_n,M,20-24,1997,1,235.6,
POP,Raw_K_1dp_per_n,M,20-24,1997,2,233.9,
POP,Raw_K_1dp_per_n,M,20-24,1998,1,230.8,
POP,Raw_K_1dp_per_n,M,20-24,1998,2,230.6,
POP,Raw_K_1dp_per_n,M,20-24,1999,1,227.4,
POP,Raw_K_1dp_per_n,M,20-24,1999,2,226.4,
POP,Raw_K_1dp_per_n,M,20-24,2000,1,224.7,
POP,Raw_K_1dp_per_n,M,20-24,2000,2,226.9,
POP,Raw_K_1dp_per_n,M,20-24,2001,1,225.1,
POP,Raw_K_1dp_per_n,M,20-24,2001,2,224.1,
POP,Raw_K_1dp_per_n,M,20-24,2002,1,222.7,
POP,Raw_K_1dp_per_n,M,20-24,2002,2,222.4,
POP,Raw_K_1dp_per_n,M,20-24,2003,1,221.8,
POP,Raw_K_1dp_per_n,M,20-24,2003,2,224.0,
POP,Raw_K_1dp_per_n,M,20-24,2004,1,226.0,
POP,Raw_K_1dp_per_n,M,20-24,2004,2,227.0,
POP,Raw_K_1dp_per_n,M,20-24,2005,1,226.4,
POP,Raw_K_1dp_per_n,M,20-24,2005,2,225.5,
POP,Raw_K_1dp_per_n,M,20-24,2006,1,225.6,
POP,Raw_K_1dp_per_n,M,20-24,2006,2,223.7,
POP,Raw_K_1dp_per_n,M,20-24,2007,1,221.3,
POP,Raw_K_1dp_per_n,M,20-24,2007,2,219.1,
POP,Raw_K_1dp_per_n,M,20-24,2008,1,217.9,
POP,Raw_K_1dp_per_n,M,20-24,2008,2,218.9,
POP,Raw_K_1dp_per_n,M,20-24,2009,1,218.9,
POP,Raw_K_1dp_per_n,M,20-24,2009,2,219.6,
POP,Raw_K_1dp_per_n,M,20-24,2010,1,219.9,
POP,Raw_K_1dp_per_n,M,20-24,2010,2,222.1,
POP,Raw_K_1dp_per_n,M,20-24,2011,1,221.7,
POP,Raw_K_1dp_per_n,M,20-24,2011,2,223.9,
POP,Raw_K_1dp_per_n,M,20-24,2012,1,226.3,
POP,Raw_K_1dp_per_n,M,20-24,2012,2,227.0,
POP,Raw_K_1dp_per_n,M,20-24,2013,1,226.3,
POP,Raw_K_1dp_per_n,M,20-24,2013,2,224.1,
POP,Raw_K_1dp_per_n,M,20-24,2014,1,223.8,
POP,Raw_K_1dp_per_n,M,20-24,2014,2,223.4,
POP,Raw_K_1dp_per_n,M,20-24,2015,1,222.6,
POP,Raw_K_1dp_per_n,M,20-24,2015,2,220.6,
POP,Raw_K_1dp_per_n,M,20-24,2016,1,220.3,
POP,Raw_K_1dp_per_n,M,20-24,2016,2,219.3,
POP,Raw_K_1dp_per_n,M,20-24,2017,1,216.5,
POP,Raw_K_1dp_per_n,M,20-24,2017,2,213.2,
POP,Raw_K_1dp_per_n,M,20-24,2018,1,208.7,
POP,Raw_K_1dp_per_n,M,20-24,2018,2,204.0,
POP,Raw_K_1dp_per_n,M,20-24,2019,1,195.6,
POP,Raw_K_1dp_per_n,M,20-24,2019,2,188.6,
POP,Raw_K_1dp_per_n,M,20-24,2020,1,182.6,
POP,Raw_K_1dp_per_n,M,20-24,2020,2,171.9,
POP,Raw_K_1dp_per_n,M,20-24,2021,1,164.7,
POP,Raw_K_1dp_per_n,M,20-24,2021,2,162.3,
POP,Raw_K_1dp_per_n,M,20-24,2022,1,153.0,
POP,Raw_K_1dp_per_n,M,20-24,2022,2,153.4,
POP,Raw_K_1dp_per_n,M,20-24,2023,1,159.1,
POP,Raw_K_1dp_per_n,M,20-24,2023,2,154.0,
POP,Raw_K_1dp_per_n,M,20-24,2024,1,149.4,102
POP,Prop_1dp_%_n,M,20-24,1961,1,3.2,
POP,Prop_1dp_%_n,M,20-24,1962,1,3.3,
POP,Prop_1dp_%_n,M,20-24,1963,1,3.2,
POP,Prop_1dp_%_n,M,20-24,1964,1,3.0,
POP,Prop_1dp_%_n,M,20-24,1965,1,3.0,
POP,Prop_1dp_%_n,M,20-24,1966,1,2.8,
POP,Prop_1dp_%_n,M,20-24,1967,1,3.0,
POP,Prop_1dp_%_n,M,20-24,1968,1,3.3,
POP,Prop_1dp_%_n,M,20-24,1969,1,3.5,
POP,Prop_1dp_%_n,M,20-24,1970,1,4.0,
POP,Prop_1dp_%_n,M,20-24,1971,1,4.4,
POP,Prop_1dp_%_n,M,20-24,1972,1,4.6,
POP,Prop_1dp_%_n,M,20-24,1973,1,4.8,
POP,Prop_1dp_%_n,M,20-24,1974,1,4.9,
POP,Prop_1dp_%_n,M,20-24,1975,1,5.0,
POP,Prop_1dp_%_n,M,20-24,1976,1,5.2,
POP,Prop_1dp_%_n,M,20-24,1977,1,5.3,
POP,Prop_1dp_%_n,M,20-24,1978,1,5.5,
POP,Prop_1dp_%_n,M,20-24,1979,1,5.8,
POP,Prop_1dp_%_n,M,20-24,1980,1,6.0,
POP,Prop_1dp_%_n,M,20-24,1981,1,6.1,
POP,Prop_1dp_%_n,M,20-24,1982,1,6.0,
POP,Prop_1dp_%_n,M,20-24,1983,1,5.9,
POP,Prop_1dp_%_n,M,20-24,1984,1,5.7,
POP,Prop_1dp_%_n,M,20-24,1985,1,5.4,
POP,Prop_1dp_%_n,M,20-24,1986,1,5.2,
POP,Prop_1dp_%_n,M,20-24,1987,1,5.0,
POP,Prop_1dp_%_n,M,20-24,1988,1,4.7,
POP,Prop_1dp_%_n,M,20-24,1989,1,4.4,
POP,Prop_1dp_%_n,M,20-24,1990,1,4.1,
POP,Prop_1dp_%_n,M,20-24,1991,1,4.0,
POP,Prop_1dp_%_n,M,20-24,1992,1,3.8,
POP,Prop_1dp_%_n,M,20-24,1993,1,3.7,
POP,Prop_1dp_%_n,M,20-24,1994,1,3.7,
POP,Prop_1dp_%_n,M,20-24,1995,1,3.6,
POP,Prop_1dp_%_n,M,20-24,1996,1,3.7,
POP,Prop_1dp_%_n,M,20-24,1996,2,3.7,
POP,Prop_1dp_%_n,M,20-24,1997,1,3.6,
POP,Prop_1dp_%_n,M,20-24,1997,2,3.6,
POP,Prop_1dp_%_n,M,20-24,1998,1,3.5,
POP,Prop_1dp_%_n,M,20-24,1998,2,3.5,
