資料年月,縣市,燃料別,車種類別,數量
201407,臺北市,柴油,特種車,3466
201407,臺北市,柴油,機車重型,4
201407,臺北市,柴油,機車輕型,0
201407,臺北市,柴油(油電),大客車,0
201407,臺北市,柴油(油電),大貨車,0
201407,臺北市,柴油(油電),小客車,0
201407,臺北市,柴油(油電),小貨車,0
201407,臺北市,柴油(油電),特種車,0
201407,臺北市,柴油(油電),機車重型,0
201407,臺北市,柴油(油電),機車輕型,0
201407,臺北市,柴油/電能,大客車,20
201407,臺北市,柴油/電能,大貨車,1
201407,臺北市,柴油/電能,小客車,71
201407,臺北市,柴油/電能,小貨車,0
201407,臺北市,柴油/電能,特種車,0
201407,臺北市,柴油/電能,機車重型,0
201407,臺北市,柴油/電能,機車輕型,0
201407,臺北市,液化石油氣,大客車,0
201407,臺北市,液化石油氣,大貨車,0
201407,臺北市,液化石油氣,小客車,0
201407,臺北市,液化石油氣,小貨車,0
201407,臺北市,液化石油氣,特種車,0
201407,臺北市,液化石油氣,機車重型,0
201407,臺北市,液化石油氣,機車輕型,0
201407,臺北市,電能,大客車,1
201407,臺北市,電能,大貨車,0
201407,臺北市,電能,小客車,93
201407,臺北市,電能,小貨車,4
201407,臺北市,電能,特種車,0
201407,臺北市,電能,機車重型,15
201407,臺北市,電能,機車輕型,3968
201407,臺北市,電能(增程),大客車,0
201407,臺北市,電能(增程),大貨車,0
201407,臺北市,電能(增程),小客車,0
201407,臺北市,電能(增程),小貨車,0
201407,臺北市,電能(增程),特種車,0
201407,臺北市,電能(增程),機車重型,0
201407,臺北市,電能(增程),機車輕型,0
201407,臺北市,電能/汽油,大客車,0
201407,臺北市,電能/汽油,大貨車,0
201407,臺北市,電能/汽油,小客車,0
201407,臺北市,電能/汽油,小貨車,0
201407,臺北市,電能/汽油,特種車,0
201407,臺北市,電能/汽油,機車重型,0
201407,臺北市,電能/汽油,機車輕型,0
201407,臺北市,電能/柴油,大客車,0
201407,臺北市,電能/柴油,大貨車,0
201407,臺北市,電能/柴油,小客車,0
201407,臺北市,電能/柴油,小貨車,0
201407,臺北市,電能/柴油,特種車,0
201407,臺北市,電能/柴油,機車重型,0
201407,臺北市,電能/柴油,機車輕型,0
201407,臺北市,總計,大客車,7392
201407,臺北市,總計,大貨車,7649
201407,臺北市,總計,小客車,696915
201407,臺北市,總計,小貨車,61572
201407,臺北市,總計,特種車,8332
201407,臺北市,總計,機車重型,816260
201407,臺北市,總計,機車輕型,164798
201408,臺北市,汽油,大客車,33
201408,臺北市,汽油,大貨車,24
201408,臺北市,汽油,小客車,645367
201408,臺北市,汽油,小貨車,36801
201408,臺北市,汽油,特種車,4697
201408,臺北市,汽油,機車重型,819721
201408,臺北市,汽油,機車輕型,160629
201408,臺北市,汽油(油電),大客車,0
201408,臺北市,汽油(油電),大貨車,0
201408,臺北市,汽油(油電),小客車,0
201408,臺北市,汽油(油電),小貨車,0
201408,臺北市,汽油(油電),特種車,0
201408,臺北市,汽油(油電),機車重型,0
201408,臺北市,汽油(油電),機車輕型,0
201408,臺北市,汽油/LPG,大客車,0
201408,臺北市,汽油/LPG,大貨車,0
201408,臺北市,汽油/LPG,小客車,6301
201408,臺北市,汽油/LPG,小貨車,3
201408,臺北市,汽油/LPG,特種車,15
201408,臺北市,汽油/LPG,機車重型,1
201408,臺北市,汽油/LPG,機車輕型,0
201408,臺北市,汽油/電能,大客車,0
201408,臺北市,汽油/電能,大貨車,0
201408,臺北市,汽油/電能,小客車,15696
201408,臺北市,汽油/電能,小貨車,2
201408,臺北市,汽油/電能,特種車,21
201408,臺北市,汽油/電能,機車重型,0
201408,臺北市,汽油/電能,機車輕型,0
201408,臺北市,柴油,大客車,7374
201408,臺北市,柴油,大貨車,7695
201408,臺北市,柴油,小客車,29788
201408,臺北市,柴油,小貨車,24905
201408,臺北市,柴油,特種車,3473
201408,臺北市,柴油,機車重型,4
201408,臺北市,柴油,機車輕型,0
201408,臺北市,柴油(油電),大客車,0
201408,臺北市,柴油(油電),大貨車,0
201408,臺北市,柴油(油電),小客車,0
201408,臺北市,柴油(油電),小貨車,0
201408,臺北市,柴油(油電),特種車,0
201408,臺北市,柴油(油電),機車重型,0
201408,臺北市,柴油(油電),機車輕型,0
201408,臺北市,柴油/電能,大客車,20
201408,臺北市,柴油/電能,大貨車,1
201408,臺北市,柴油/電能,小客車,73
201408,臺北市,柴油/電能,小貨車,0
201408,臺北市,柴油/電能,特種車,0
201408,臺北市,柴油/電能,機車重型,0
201408,臺北市,柴油/電能,機車輕型,0
201408,臺北市,液化石油氣,大客車,0
201408,臺北市,液化石油氣,大貨車,0
201408,臺北市,液化石油氣,小客車,0
201408,臺北市,液化石油氣,小貨車,0
201408,臺北市,液化石油氣,特種車,0
201408,臺北市,液化石油氣,機車重型,0
201408,臺北市,液化石油氣,機車輕型,0
201408,臺北市,電能,大客車,1
201408,臺北市,電能,大貨車,0
201408,臺北市,電能,小客車,92
201408,臺北市,電能,小貨車,4
201408,臺北市,電能,特種車,0
201408,臺北市,電能,機車重型,15
201408,臺北市,電能,機車輕型,4003
201408,臺北市,電能(增程),大客車,0
201408,臺北市,電能(增程),大貨車,0
201408,臺北市,電能(增程),小客車,0
201408,臺北市,電能(增程),小貨車,0
201408,臺北市,電能(增程),特種車,0
201408,臺北市,電能(增程),機車重型,0
201408,臺北市,電能(增程),機車輕型,0
201408,臺北市,電能/汽油,大客車,0
201408,臺北市,電能/汽油,大貨車,0
201408,臺北市,電能/汽油,小客車,0
201408,臺北市,電能/汽油,小貨車,0
201408,臺北市,電能/汽油,特種車,0
201408,臺北市,電能/汽油,機車重型,0
201408,臺北市,電能/汽油,機車輕型,0
201408,臺北市,電能/柴油,大客車,0
201408,臺北市,電能/柴油,大貨車,0
201408,臺北市,電能/柴油,小客車,0
201408,臺北市,電能/柴油,小貨車,0
201408,臺北市,電能/柴油,特種車,0
201408,臺北市,電能/柴油,機車重型,0
201408,臺北市,電能/柴油,機車輕型,0
201408,臺北市,總計,大客車,7428
201408,臺北市,總計,大貨車,7720
201408,臺北市,總計,小客車,697317
201408,臺北市,總計,小貨車,61715
201408,臺北市,總計,特種車,8206
201408,臺北市,總計,機車重型,819741
201408,臺北市,總計,機車輕型,164632
201409,臺北市,汽油,大客車,31
201409,臺北市,汽油,大貨車,24
201409,臺北市,汽油,小客車,646041
201409,臺北市,汽油,小貨車,36884
201409,臺北市,汽油,特種車,4859
201409,臺北市,汽油,機車重型,821401
201409,臺北市,汽油,機車輕型,159162
201409,臺北市,汽油(油電),大客車,0
201409,臺北市,汽油(油電),大貨車,0
201409,臺北市,汽油(油電),小客車,0
201409,臺北市,汽油(油電),小貨車,0
201409,臺北市,汽油(油電),特種車,0
201409,臺北市,汽油(油電),機車重型,0
201409,臺北市,汽油(油電),機車輕型,0
201409,臺北市,汽油/LPG,大客車,0
201409,臺北市,汽油/LPG,大貨車,0
201409,臺北市,汽油/LPG,小客車,6233
201409,臺北市,汽油/LPG,小貨車,3
201409,臺北市,汽油/LPG,特種車,15
201409,臺北市,汽油/LPG,機車重型,1
201409,臺北市,汽油/LPG,機車輕型,0
201409,臺北市,汽油/電能,大客車,0
201409,臺北市,汽油/電能,大貨車,0
201409,臺北市,汽油/電能,小客車,16109
201409,臺北市,汽油/電能,小貨車,2
201409,臺北市,汽油/電能,特種車,21
201409,臺北市,汽油/電能,機車重型,0
201409,臺北市,汽油/電能,機車輕型,0
201409,臺北市,柴油,大客車,7408
201409,臺北市,柴油,大貨車,7716
201409,臺北市,柴油,小客車,30280
201409,臺北市,柴油,小貨車,24951
201409,臺北市,柴油,特種車,3478
201409,臺北市,柴油,機車重型,5
201409,臺北市,柴油,機車輕型,0
201409,臺北市,柴油(油電),大客車,0
201409,臺北市,柴油(油電),大貨車,0
201409,臺北市,柴油(油電),小客車,0
201409,臺北市,柴油(油電),小貨車,0
201409,臺北市,柴油(油電),特種車,0
201409,臺北市,柴油(油電),機車重型,0
201409,臺北市,柴油(油電),機車輕型,0
201409,臺北市,柴油/電能,大客車,20
201409,臺北市,柴油/電能,大貨車,1
201409,臺北市,柴油/電能,小客車,73
201409,臺北市,柴油/電能,小貨車,0
201409,臺北市,柴油/電能,特種車,0
201409,臺北市,柴油/電能,機車重型,0
201409,臺北市,柴油/電能,機車輕型,0
201409,臺北市,液化石油氣,大客車,0
201409,臺北市,液化石油氣,大貨車,0
201409,臺北市,液化石油氣,小客車,0
201409,臺北市,液化石油氣,小貨車,0
201409,臺北市,液化石油氣,特種車,0
201409,臺北市,液化石油氣,機車重型,0
201409,臺北市,液化石油氣,機車輕型,0
201409,臺北市,電能,大客車,1
201409,臺北市,電能,大貨車,0
201409,臺北市,電能,小客車,85
201409,臺北市,電能,小貨車,4
201409,臺北市,電能,特種車,0
201409,臺北市,電能,機車重型,15
201409,臺北市,電能,機車輕型,3986
201409,臺北市,電能(增程),大客車,0
201409,臺北市,電能(增程),大貨車,0
201409,臺北市,電能(增程),小客車,0
201409,臺北市,電能(增程),小貨車,0
201409,臺北市,電能(增程),特種車,0
201409,臺北市,電能(增程),機車重型,0
201409,臺北市,電能(增程),機車輕型,0
201409,臺北市,電能/汽油,大客車,0
201409,臺北市,電能/汽油,大貨車,0
201409,臺北市,電能/汽油,小客車,0
201409,臺北市,電能/汽油,小貨車,0
201409,臺北市,電能/汽油,特種車,0
201409,臺北市,電能/汽油,機車重型,0
201409,臺北市,電能/汽油,機車輕型,0
201409,臺北市,電能/柴油,大客車,0
201409,臺北市,電能/柴油,大貨車,0
201409,臺北市,電能/柴油,小客車,0
201409,臺北市,電能/柴油,小貨車,0
201409,臺北市,電能/柴油,特種車,0
201409,臺北市,電能/柴油,機車重型,0
201409,臺北市,電能/柴油,機車輕型,0
201409,臺北市,總計,大客車,7460
201409,臺北市,總計,大貨車,7741
201409,臺北市,總計,小客車,698821
201409,臺北市,總計,小貨車,61844
201409,臺北市,總計,特種車,8373
201409,臺北市,總計,機車重型,821422
201409,臺北市,總計,機車輕型,163148
201410,臺北市,汽油,大客車,31
201410,臺北市,汽油,大貨車,24
201410,臺北市,汽油,小客車,646614
201410,臺北市,汽油,小貨車,36907
201410,臺北市,汽油,特種車,4750
201410,臺北市,汽油,機車重型,823806
201410,臺北市,汽油,機車輕型,158568
201410,臺北市,汽油(油電),大客車,0
201410,臺北市,汽油(油電),大貨車,0
201410,臺北市,汽油(油電),小客車,0
201410,臺北市,汽油(油電),小貨車,0
201410,臺北市,汽油(油電),特種車,0
201410,臺北市,汽油(油電),機車重型,0
201410,臺北市,汽油(油電),機車輕型,0
201410,臺北市,汽油/LPG,大客車,0
201410,臺北市,汽油/LPG,大貨車,0
201410,臺北市,汽油/LPG,小客車,6178
201410,臺北市,汽油/LPG,小貨車,3
201410,臺北市,汽油/LPG,特種車,15
201410,臺北市,汽油/LPG,機車重型,1
201410,臺北市,汽油/LPG,機車輕型,0
201410,臺北市,汽油/電能,大客車,0
201410,臺北市,汽油/電能,大貨車,0
201410,臺北市,汽油/電能,小客車,16457
201410,臺北市,汽油/電能,小貨車,1
201410,臺北市,汽油/電能,特種車,21
201410,臺北市,汽油/電能,機車重型,0
201410,臺北市,汽油/電能,機車輕型,0
201410,臺北市,柴油,大客車,7432
201410,臺北市,柴油,大貨車,7750
201410,臺北市,柴油,小客車,30618
201410,臺北市,柴油,小貨車,24994
201410,臺北市,柴油,特種車,3514
201410,臺北市,柴油,機車重型,5
201410,臺北市,柴油,機車輕型,0
201410,臺北市,柴油(油電),大客車,0
201410,臺北市,柴油(油電),大貨車,0
201410,臺北市,柴油(油電),小客車,0
201410,臺北市,柴油(油電),小貨車,0
201410,臺北市,柴油(油電),特種車,0
201410,臺北市,柴油(油電),機車重型,0
201410,臺北市,柴油(油電),機車輕型,0
201410,臺北市,柴油/電能,大客車,20
201410,臺北市,柴油/電能,大貨車,1
201410,臺北市,柴油/電能,小客車,77
201410,臺北市,柴油/電能,小貨車,0
201410,臺北市,柴油/電能,特種車,0
201410,臺北市,柴油/電能,機車重型,0
201410,臺北市,柴油/電能,機車輕型,0
201410,臺北市,液化石油氣,大客車,0
201410,臺北市,液化石油氣,大貨車,0
201410,臺北市,液化石油氣,小客車,0
201410,臺北市,液化石油氣,小貨車,0
201410,臺北市,液化石油氣,特種車,0
201410,臺北市,液化石油氣,機車重型,0
201410,臺北市,液化石油氣,機車輕型,0
201410,臺北市,電能,大客車,1
201410,臺北市,電能,大貨車,0
201410,臺北市,電能,小客車,86
201410,臺北市,電能,小貨車,4
201410,臺北市,電能,特種車,0
201410,臺北市,電能,機車重型,15
201410,臺北市,電能,機車輕型,4017
201410,臺北市,電能(增程),大客車,0
201410,臺北市,電能(增程),大貨車,0
201410,臺北市,電能(增程),小客車,0
201410,臺北市,電能(增程),小貨車,0
201410,臺北市,電能(增程),特種車,0
201410,臺北市,電能(增程),機車重型,0
201410,臺北市,電能(增程),機車輕型,0
201410,臺北市,電能/汽油,大客車,0
201410,臺北市,電能/汽油,大貨車,0
201410,臺北市,電能/汽油,小客車,0
201410,臺北市,電能/汽油,小貨車,0
201410,臺北市,電能/汽油,特種車,0
201410,臺北市,電能/汽油,機車重型,0
201410,臺北市,電能/汽油,機車輕型,0
201410,臺北市,電能/柴油,大客車,0
201410,臺北市,電能/柴油,大貨車,0
201410,臺北市,電能/柴油,小客車,0
201410,臺北市,電能/柴油,小貨車,0
201410,臺北市,電能/柴油,特種車,0
201410,臺北市,電能/柴油,機車重型,0
201410,臺北市,電能/柴油,機車輕型,0
201410,臺北市,總計,大客車,7484
201410,臺北市,總計,大貨車,7775
201410,臺北市,總計,小客車,700030
201410,臺北市,總計,小貨車,61909
201410,臺北市,總計,特種車,8300
201410,臺北市,總計,機車重型,823827
201410,臺北市,總計,機車輕型,162585
201411,臺北市,汽油,大客車,31
201411,臺北市,汽油,大貨車,24
201411,臺北市,汽油,小客車,647924
201411,臺北市,汽油,小貨車,37120
201411,臺北市,汽油,特種車,4736
201411,臺北市,汽油,機車重型,824901
201411,臺北市,汽油,機車輕型,157498
201411,臺北市,汽油(油電),大客車,0
201411,臺北市,汽油(油電),大貨車,0
201411,臺北市,汽油(油電),小客車,0
201411,臺北市,汽油(油電),小貨車,0
201411,臺北市,汽油(油電),特種車,0
201411,臺北市,汽油(油電),機車重型,0
201411,臺北市,汽油(油電),機車輕型,0
201411,臺北市,汽油/LPG,大客車,0
201411,臺北市,汽油/LPG,大貨車,0
201411,臺北市,汽油/LPG,小客車,6132
201411,臺北市,汽油/LPG,小貨車,3
201411,臺北市,汽油/LPG,特種車,15
201411,臺北市,汽油/LPG,機車重型,1
201411,臺北市,汽油/LPG,機車輕型,0
201411,臺北市,汽油/電能,大客車,0
201411,臺北市,汽油/電能,大貨車,0
201411,臺北市,汽油/電能,小客車,16802
201411,臺北市,汽油/電能,小貨車,2
201411,臺北市,汽油/電能,特種車,22
201411,臺北市,汽油/電能,機車重型,0
201411,臺北市,汽油/電能,機車輕型,0
201411,臺北市,柴油,大客車,7433
201411,臺北市,柴油,大貨車,7776
201411,臺北市,柴油,小客車,30977
201411,臺北市,柴油,小貨車,24987
201411,臺北市,柴油,特種車,3497
201411,臺北市,柴油,機車重型,5
201411,臺北市,柴油,機車輕型,0
201411,臺北市,柴油(油電),大客車,0
201411,臺北市,柴油(油電),大貨車,0
201411,臺北市,柴油(油電),小客車,0
201411,臺北市,柴油(油電),小貨車,0
201411,臺北市,柴油(油電),特種車,0
201411,臺北市,柴油(油電),機車重型,0
201411,臺北市,柴油(油電),機車輕型,0
201411,臺北市,柴油/電能,大客車,20
201411,臺北市,柴油/電能,大貨車,1
201411,臺北市,柴油/電能,小客車,75
201411,臺北市,柴油/電能,小貨車,0
201411,臺北市,柴油/電能,特種車,0
201411,臺北市,柴油/電能,機車重型,0
201411,臺北市,柴油/電能,機車輕型,0
201411,臺北市,液化石油氣,大客車,0
201411,臺北市,液化石油氣,大貨車,0
